"repository","name","version","installed","installed_version","architecture","classification","description","groups","licenses","project_url","required_dependencies","optional_dependencies","provides","conflicts","replaces","download_size","installed_size","build_date"
"clangarm64","mingw-w64-clang-aarch64-ansifilter","2.22-1","False","","any","mingw-package","remove or convert ANSI codes to another format (mingw-w64)","","spdx:GPL-3.0-or-later","https://gitlab.com/saalen/ansifilter","mingw-w64-clang-aarch64-cc-libs","","","","","98.43 KiB","276.68 KiB","Sat Sep 13 22:22:51 2025"
"clangarm64","mingw-w64-clang-aarch64-antiword","0.37-3","False","","any","mingw-package","Convert MS Word 2.0-2003 documents to plain text or PostScript (mingw-w64)","","GPL3+","http://www.winfield.demon.nl/","","","antiword","","","118.09 KiB","526.18 KiB","Sat Oct 29 06:35:28 2022"
"clangarm64","mingw-w64-clang-aarch64-antlr3","3.5.3-1","False","","any","mingw-package","ANother Tool for Language Recognition (mingw-w64)","","spdx:BSD-3-Clause","https://www.antlr3.org/","","","","","","125.79 KiB","545.54 KiB","Sat Jun 18 23:07:35 2022"
"clangarm64","mingw-w64-clang-aarch64-antlr4-runtime-cpp","4.13.2-2","False","","any","mingw-package","ANother Tool for Language Recognition v4 (mingw-w64)","","spdx:BSD-3-Clause","https://www.antlr.org/","mingw-w64-clang-aarch64-cc-libs","","","","","674.72 KiB","5247.32 KiB","Sat May  2 04:38:30 2026"
"clangarm64","mingw-w64-clang-aarch64-aom","3.14.1-2","False","","any","mingw-package","AV1 codec library (mingw-w64)","","spdx:BSD-2-Clause","https://aomedia.org/","mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-libwinpthread","","","","","2.94 MiB","16.31 MiB","Sun Aug  2 08:12:46 2026"
"clangarm64","mingw-w64-clang-aarch64-appstream","1.1.3-1","False","","any","mingw-package","Tools and libraries to work with AppStream metadata (mingw-w64)","","spdx:LGPL-2.1-or-later","http://www.freedesktop.org/wiki/Distributions/AppStream/","mingw-w64-clang-aarch64-curl;mingw-w64-clang-aarch64-gettext-runtime;mingw-w64-clang-aarch64-glib2;mingw-w64-clang-aarch64-libxml2;mingw-w64-clang-aarch64-libxmlb;mingw-w64-clang-aarch64-libfyaml","","","","","2.13 MiB","14.77 MiB","Sat Jul  4 05:33:58 2026"
"clangarm64","mingw-w64-clang-aarch64-appstream-glib","0.8.3-2","False","","any","mingw-package","Objects and methods for reading and writing AppStream metadata (mingw-w64)","","spdx:LGPL-2.1-or-later","https://people.freedesktop.org/~hughsient/appstream-glib/","mingw-w64-clang-aarch64-gdk-pixbuf2;mingw-w64-clang-aarch64-gettext-runtime;mingw-w64-clang-aarch64-glib2;mingw-w64-clang-aarch64-gtk3;mingw-w64-clang-aarch64-json-glib;mingw-w64-clang-aarch64-libyaml;mingw-w64-clang-aarch64-curl;mingw-w64-clang-aarch64-libarchive","","","","","465.03 KiB","3685.89 KiB","Sun Oct  5 01:25:44 2025"
"clangarm64","mingw-w64-clang-aarch64-apr","1.7.6-1","False","","any","mingw-package","The Apache Portable Runtime (mingw-w64)","","spdx:Apache-2.0","https://apr.apache.org/","","","","","","352.57 KiB","1711.12 KiB","Sat Nov 29 07:24:28 2025"
"clangarm64","mingw-w64-clang-aarch64-apr-util","1.6.3-2","False","","any","mingw-package","The Apache Portable Runtime (mingw-w64)","","spdx:Apache-2.0","https://apr.apache.org/","mingw-w64-clang-aarch64-apr;mingw-w64-clang-aarch64-expat;mingw-w64-clang-aarch64-libmariadbclient;mingw-w64-clang-aarch64-sqlite3;mingw-w64-clang-aarch64-unixodbc;mingw-w64-clang-aarch64-postgresql;mingw-w64-clang-aarch64-openldap;mingw-w64-clang-aarch64-nss;mingw-w64-clang-aarch64-gdbm;mingw-w64-clang-aarch64-openssl","","","","","245.16 KiB","1217.46 KiB","Thu Jan 29 13:31:09 2026"
"clangarm64","mingw-w64-clang-aarch64-aravis","0.8.33-4","False","","any","mingw-package","A vision library for genicam based cameras (library, headers, tools) (mingw-w64)","","spdx:LGPL-2.1-or-later","https://wiki.gnome.org/Projects/Aravis","mingw-w64-clang-aarch64-libnotify;mingw-w64-clang-aarch64-libxml2;mingw-w64-clang-aarch64-zlib;mingw-w64-clang-aarch64-libusb;mingw-w64-clang-aarch64-gobject-introspection-runtime","","","","","325.50 KiB","2321.23 KiB","Sun Oct  5 05:47:27 2025"
"clangarm64","mingw-w64-clang-aarch64-aravis-gst","0.8.33-4","False","","any","mingw-package","A vision library for genicam based cameras (Gtk3 viewer, GStreamer plugin) (mingw-w64)","","spdx:LGPL-2.1-or-later","https://wiki.gnome.org/Projects/Aravis","mingw-w64-clang-aarch64-aravis;mingw-w64-clang-aarch64-gettext-runtime;mingw-w64-clang-aarch64-gtk3;mingw-w64-clang-aarch64-gst-plugins-good;mingw-w64-clang-aarch64-gstreamer","","","","","82.52 KiB","232.12 KiB","Sun Oct  5 05:47:27 2025"
"clangarm64","mingw-w64-clang-aarch64-argon2","20190702-2","False","","any","mingw-package","This is the reference implementation of Argon2, the password-hashing function that won the Password Hashing Competition (PHC) (mingw-w64)","","CC0;and;Apache;2.0","https://github.com/P-H-C/phc-winner-argon2","","","","","","56.07 KiB","195.31 KiB","Sun Dec 17 12:10:03 2023"
"clangarm64","mingw-w64-clang-aarch64-args","6.6.0-1","False","","any","mingw-package","Simple header-only C++ argument parser library (mingw-w64)","","spdx:MIT","https://github.com/Taywee/args","","","","","","28.58 KiB","187.55 KiB","Thu Jul 23 00:41:38 2026"
"clangarm64","mingw-w64-clang-aarch64-argtable","2.13-3","False","","any","mingw-package","ANSI C library for parsing GNU-style command-line options (mingw-w64)","","custom","https://argtable.sourceforge.io","","","","","","2024.63 KiB","4543.49 KiB","Wed Sep 27 07:12:29 2023"
"clangarm64","mingw-w64-clang-aarch64-aria2","1.37.0-8","False","","any","mingw-package","A multi-protocol & multi-source, cross platform download utility (mingw-w64)","","spdx:GPL-2.0-or-later","https://aria2.github.io/","mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-gettext-runtime;mingw-w64-clang-aarch64-c-ares;mingw-w64-clang-aarch64-libssh2;mingw-w64-clang-aarch64-libxml2;mingw-w64-clang-aarch64-openssl;mingw-w64-clang-aarch64-sqlite3;mingw-w64-clang-aarch64-zlib","mingw-w64-clang-aarch64-ruby","","","","2.41 MiB","20.31 MiB","Thu Jan 29 04:44:33 2026"
"clangarm64","mingw-w64-clang-aarch64-aribb24","1.0.3-7","False","","any","mingw-package","A library for ARIB STD-B24, decoding JIS 8 bit characters and parsing MPEG-TS stream (mingw-w64)","","spdx:LGPL-3.0-or-later","https://github.com/nkoriyama/aribb24","mingw-w64-clang-aarch64-libpng","","","","","64.98 KiB","258.92 KiB","Tue Jan 13 17:55:17 2026"
"clangarm64","mingw-w64-clang-aarch64-ark","26.04.3-1","False","","any","mingw-package","Archiving Tool (mingw-w64)","mingw-w64-clang-aarch64-kde-applications;mingw-w64-clang-aarch64-kde-utilities","spdx:LGPL-2.0-or-later","https://apps.kde.org/ark/","mingw-w64-clang-aarch64-breeze-icons;mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-kcolorscheme;mingw-w64-clang-aarch64-kcompletion;mingw-w64-clang-aarch64-kconfig;mingw-w64-clang-aarch64-kconfigwidgets;mingw-w64-clang-aarch64-kcoreaddons;mingw-w64-clang-aarch64-kcrash;mingw-w64-clang-aarch64-kdbusaddons;mingw-w64-clang-aarch64-kfilemetadata;mingw-w64-clang-aarch64-ki18n;mingw-w64-clang-aarch64-kio;mingw-w64-clang-aarch64-kjobwidgets;mingw-w64-clang-aarch64-kparts;mingw-w64-clang-aarch64-kservice;mingw-w64-clang-aarch64-kwidgetsaddons;mingw-w64-clang-aarch64-kwindowsystem;mingw-w64-clang-aarch64-kxmlgui;mingw-w64-clang-aarch64-libarchive;mingw-w64-clang-aarch64-libzip;mingw-w64-clang-aarch64-qt6-base;mingw-w64-clang-aarch64-zlib","mingw-w64-clang-aarch64-p7zip","","","","1446.77 KiB","5807.41 KiB","Fri Jul  3 18:17:30 2026"
"clangarm64","mingw-w64-clang-aarch64-arm-none-eabi-binutils","2.47-1","False","","any","mingw-package","GNU Tools for ARM Embedded Processors - Binutils (mingw-w64)","mingw-w64-clang-aarch64-arm-none-eabi-toolchain","spdx:GPL-3.0-or-later;AND;GPL-2.0-or-later;AND;LGPL-3.0-or-later;AND;LGPL-2.0-or-later","https://www.gnu.org/software/binutils/binutils.html","mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-libwinpthread;mingw-w64-clang-aarch64-zstd","","","","","2.96 MiB","16.87 MiB","Sun Jul 26 16:11:46 2026"
"clangarm64","mingw-w64-clang-aarch64-armadillo","15.4.1-1","False","","any","mingw-package","Fast C++ matrix library with syntax similar to MATLAB and Octave (mingw-w64)","","spdx:Apache-2.0","https://arma.sourceforge.io/","mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-arpack;mingw-w64-clang-aarch64-openblas;mingw-w64-clang-aarch64-superlu","","","","","1864.58 KiB","7735.10 KiB","Sun Jul 12 22:20:49 2026"
